StartDate,EndDate,State,Textbox36,textbox14,Textbox38,textbox6,textbox12City,textbox18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Greenwich,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Greenwich,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Hamden,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Hamden,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Hamden,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Hamden,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Hartford,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Hartford,41
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Hartford,45
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Hartford,41
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Hartford,9
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Hartford,41
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Hartford,30
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Manchester,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Manchester,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,New Britain,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,New Britain,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,New Fairfield,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,New Fairfield,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,New Fairfield,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,New Fairfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,New Haven,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,New Haven,44
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,New Haven,93
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,New Haven,93
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,New Haven,40
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,New Haven,57
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,New Haven,99
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Plainville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Plainville,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Shelton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Shelton,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,South Windsor,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,South Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Wallingford,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Wallingford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,West Hartford,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,West Hartford,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,West Haven,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,West Haven,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,West Haven,8
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iraq,Wilton,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iraq,Wilton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ivory Coast,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ivory Coast,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ivory Coast,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Kazakhstan,Putman,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Kazakhstan,Putman,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Kenya,Hamden,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Kenya,Hamden,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Latvia,Middletown,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Latvia,Middletown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Liberia,Ansonia,9
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Liberia,Ansonia,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Liberia,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Liberia,Branford,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Liberia,Branford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Liberia,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Liberia,Brookfield,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Liberia,Brookfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Liberia,Danbury,12
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Liberia,Danbury,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Liberia,Danbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Liberia,Glastonbury,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Liberia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Liberia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Liberia,Hartford,21
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Liberia,Hartford,97
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Liberia,Hartford,12
